gene_name,cell_type,region1,region2,ttest_p,wilcoxon_p,ks_p
Pde5a,Purkinje,0,1,0.7355338717761302,0.5359278031202515,0.9471311185616362
Pde6d,Oligodendrocytes,0,2,0.1395856418514595,0.7344200514787873,0.9999996661849417
Pde8a,Oligodendrocytes,0,2,0.017485873931623794,0.456462958111127,0.7417336275473372
Pde9a,Astrocytes,0,1,0.4869272404166084,0.9188930749612298,0.9999231376833652
Pdgfa,Oligodendrocytes,0,2,0.13382029974862894,0.7116335072438249,0.9998385627578378
Pdha1,Astrocytes,0,1,0.021162901359856944,0.23360254886317489,0.6121662554616752
Pdha1,Granule,0,1,0.13976105720321116,0.5287148431823392,0.9951623670281067
Pdha1,MLI1,1,3,0.9174310730818909,0.9922630448942337,0.9999999973138886
Pdha1,Oligodendrocytes,0,2,0.41290126616477674,0.9881823761246704,0.9999999954997449
Pdhb,Granule,0,1,0.08127593383421615,0.5860151275970128,0.991039449841376
Pdhb,Oligodendrocytes,0,2,0.04900041847857172,0.3710360595423774,0.9360142215020835
Pdhx,Granule,0,1,0.06930836500012082,0.4943752203158257,0.995524060699708
Pdia3,Granule,0,1,0.0252351441649686,0.3850053638185993,0.940571068289556
Pdia3,Oligodendrocytes,0,2,0.7330423651943474,0.8400345352496825,1.0
Pdk2,Astrocytes,0,1,0.2337394761167897,0.6259655936835107,0.9999876347860451
Pdk2,Granule,0,1,0.6385556018216747,0.6706696732546884,0.9999968117964374
Pdlim2,Oligodendrocytes,0,2,0.2782547480910517,0.8520018260894773,0.9958288636079303
Pdp1,Granule,0,1,0.329151969188504,0.5965261673706727,0.99992100989866
Pdpk1,Granule,0,1,0.7265849623116982,0.669592432976784,0.9999980108688757
Pdpk1,Oligodendrocytes,0,2,0.6096094418556728,0.7983958900102097,1.0
Pdrg1,Granule,0,1,0.002428920377404115,0.24507810459874868,0.7350205898302078
Pds5a,Granule,0,1,0.5690347115172711,0.7385239281163066,0.9999999561595146
Pds5b,Astrocytes,0,1,0.5437058095639766,0.9937900921122126,0.9997404097790382
Pds5b,Granule,0,1,0.30115254110220135,0.9325947939657867,0.9995880791298799
Pdss2,Granule,0,1,0.3142932003137808,0.6930232443239943,0.9999999628319127
Pdxk,MLI1,1,3,0.5007718877407366,0.9402694009289916,0.9999964203938134
Pdzd4,Granule,0,1,0.146874763397896,0.6119674937905071,0.9765873890627216
Pea15a,Astrocytes,0,1,0.012341835282353728,0.13500091987727414,0.2571924129925014
Pea15a,Astrocytes,0,2,0.48276147723288965,0.811257331731102,0.9506064086503724
Pea15a,Astrocytes,1,2,0.16811911147966313,0.1476266073782027,0.30221336444121333
Pea15a,Granule,0,1,0.20850899541753054,0.1464128979396827,0.2988773300808703
Pea15a,MLI1,1,3,0.02001760182513975,0.2120948064037942,0.6606506984533146
Pea15a,Oligodendrocytes,0,2,0.08077652216763635,0.8874754684388473,0.1020988995057735
Peak1,Granule,0,1,0.8502572741721479,0.9507578603710078,1.0
Pebp1,Granule,0,1,0.04852134945713803,0.3467091595515115,0.9106702811794105
Pebp1,Oligodendrocytes,0,2,0.03729811499526882,0.36001641484825264,0.8905889072550557
Peg13,Granule,0,1,0.216099275190095,0.4251296941241298,0.9442738476444196
Peg3,Astrocytes,0,1,0.8092621620277889,0.9480283020590342,0.9999998899157488
Peg3,Granule,0,1,0.9189760295387035,0.660370689509165,0.9695676567397756
Peg3,MLI1,1,3,0.8133387888023277,0.920300441007013,0.9999747889275596
Peli1,Granule,0,1,0.5619119362219448,0.7317511975341897,0.9999999982394109
Peli2,Granule,0,1,0.3426130759381897,0.9109649597323419,0.9999883278597467
Penk,MLI1,1,3,0.00015525759376933219,0.0009819310455523647,0.0006123365052612503
Per1,Granule,0,1,0.6355746175620715,0.8563460711464186,1.0
Pex19,Granule,0,1,0.12228876122378558,0.59536466691375,0.9998487819542841
Pex5l,Oligodendrocytes,0,1,0.3397807082633112,0.20659914471071228,0.3437089310814314
Pex5l,Oligodendrocytes,0,2,0.5190824095887232,0.04859054818348413,0.02430445472218479
Pex5l,Oligodendrocytes,1,2,0.29911503245816684,0.038377665727316955,0.022229060371430562
Pfdn1,Granule,0,1,0.6016229161550362,0.6667947923067612,0.9999932895122688
Pfdn1,MLI1,1,3,0.907793657932606,0.9683566235687489,0.9999999999999905
Pfdn2,Astrocytes,0,1,0.4796402821560418,0.5838761311359908,0.9996811528343731
Pfdn2,Granule,0,1,0.9089273969868468,0.8655767688870113,0.999999999176147
Pfdn2,MLI1,1,3,0.45315024796259773,0.8874845511219778,0.9999066964165592
Pfdn2,Oligodendrocytes,0,2,0.24910163151186168,0.9610410536728597,0.9900527950340726
Pfdn4,Granule,0,1,0.8548925928253892,0.9475089420892558,0.9999999999999953
Pfdn5,Astrocytes,0,1,0.9070536264313442,0.8262242078069071,0.9999559835150963
Pfdn5,Granule,0,1,0.20557479577753524,0.998332913848796,0.6591150330204207
Pfdn5,MLI1,1,3,0.11046448861378154,0.380412464661526,0.8790951939998818
Pfdn5,Oligodendrocytes,0,2,0.32128808450896823,0.9365763199723426,0.9999417737704868
Pfdn6,Oligodendrocytes,0,2,0.3704915400780915,0.6168708656759487,0.9999827225252504
Pfkl,Granule,0,1,0.019053743381454977,0.47370633591817424,0.9912314774922442
Pfkm,Astrocytes,0,1,0.7337221437290669,0.6664785084646632,0.9931802731041752
Pfkm,Astrocytes,0,2,0.694689140540267,0.19833930197618,0.3440197677567496
Pfkm,Astrocytes,1,2,0.4930355375043831,0.09258024407699061,0.10918808184013369
Pfkm,Bergmann,0,1,0.3551880778347055,0.6574573263633836,0.9841412508935161
Pfkm,Granule,0,1,0.357618667776226,0.16432179599067853,0.25670467774437206
Pfkm,Granule,0,2,0.3056732662526236,0.8673689783797308,0.9693511729687023
Pfkm,Granule,1,2,0.6052136874445389,0.6758788597346981,0.9445923473987924
Pfkm,MLI1,1,3,0.07710613002690861,0.16879357438884146,0.4862382715668366
Pfkm,MLI2,1,3,0.32373307228744486,0.2996593118361245,0.7388099115766347
Pfkm,Oligodendrocytes,0,2,0.008600787407490158,0.044767475180128045,0.09523154738808715
Pfkm,Purkinje,0,1,0.16295868368439248,0.24246422971237724,0.6778944216066601
Pfkp,Astrocytes,0,1,0.00248881546525531,0.06667184989955842,0.19111258664930064
Pfkp,Astrocytes,0,2,0.5957797152221488,0.4725922380127666,0.9754440337682228
Pfkp,Astrocytes,1,2,0.03293337036795761,0.39062398583694924,0.855806381246809
Pfkp,Granule,0,1,0.1311702935894872,0.5817376062598256,0.9926616070160744
Pfkp,MLI1,1,3,0.3324655563318699,0.5331190583502248,0.9983247594782577
Pfkp,Oligodendrocytes,0,2,0.7941027530517208,0.7707836422011802,0.9999999999227559
Pfn1,Granule,0,1,0.8021724146359998,0.8274401412223156,0.9999999999889494
Pfn1,Oligodendrocytes,0,2,0.6293713902776278,0.547434688147413,0.9989303401839996
Pfn2,Astrocytes,0,1,0.3839736163531313,0.8742556875804606,0.99999380728458
Pfn2,Granule,0,1,0.602931155991169,0.5106658768946621,0.9896755443029648
Pfn2,Oligodendrocytes,0,2,0.6178048032931227,0.8895918850616829,0.9999999016584887
Pgbd5,Granule,0,1,0.1841213303184094,0.2436644372824951,0.6535371830737482
Pgm2,Astrocytes,0,1,0.9235779348754406,0.9170914093864435,0.9999999994529828
Pgm2,Granule,0,1,0.9443459508163878,0.6902611048930927,0.9999972052517847
Pgm2l1,Granule,0,1,0.46593103017596504,0.966840803226629,0.9737879519886257
Pgp,Granule,0,1,0.38094898319494097,0.6922523404166964,0.9999995706888256
Pgrmc2,Granule,0,1,0.2836742008820668,0.6544267520850526,0.9999968992687233
Pgs1,Granule,0,1,0.7594073067035076,0.7434677814944093,0.9999999997737167
Phactr1,Granule,0,1,0.5662134124768237,0.7456601735717063,0.9999994832970882
Phactr1,Oligodendrocytes,0,2,0.8807693211274,0.9360750262214103,0.9999999992672183
Phactr3,Astrocytes,0,1,0.8198764206734799,0.9498358319151048,1.0
Phactr3,Granule,0,1,0.8402522689456393,0.6237573430811952,0.9998900167614092
Phactr3,Oligodendrocytes,0,2,0.22216678650092261,0.34661489738262474,0.8953621572451159
Phax,Granule,0,1,0.4355581657780401,0.5676435389527852,0.9992259820337848
Phb2,Granule,0,1,0.5402483576609514,0.6120504674960596,0.9999369795067587
Phc2,Granule,0,1,0.06503032697219006,0.44092748669327586,0.9610061628140694
Phc2,Oligodendrocytes,0,2,0.011486740652216776,0.16018897899282225,0.48507911132830794
Phf14,Astrocytes,0,1,0.8259636378811934,0.9596524023904038,1.0
Phf14,Granule,0,1,0.6571193889250885,0.6527913632005868,0.9999744541308871
Phf14,Oligodendrocytes,0,2,0.364566923494381,0.6856233445708624,0.999999971216885
Phf2,Granule,0,1,0.798746215763384,0.9102773075286815,1.0
Phf20,Astrocytes,0,1,0.9866329208743954,0.9402848896743929,0.9999999999606876
Phf20,Granule,0,1,0.023051402788246904,0.48371629722341514,0.7023879064608834
Phf20,Oligodendrocytes,0,2,0.7944687909110885,0.8396649867464131,0.9999986515386632
Phf20l1,Astrocytes,0,1,0.8988979117749953,0.9364152534548669,0.9999999641422507
Phf20l1,Granule,0,1,0.6928181564578396,0.9737716903306652,0.9997526380735913
Phf20l1,MLI1,1,3,0.3810172061512723,0.8520945380479326,0.9886935601303618
Phf21a,Granule,0,1,0.8101691794976618,0.6698796307072048,0.9991630093722289
Phf3,Granule,0,1,0.7152291240386535,0.6369382107606727,0.9999663489316477
Phf3,Oligodendrocytes,0,2,0.6828907648556708,0.8788936965920238,0.9999999996792256
Phf5a,Oligodendrocytes,0,2,0.6439118621963271,0.7969359757613165,1.0
Phgdh,Oligodendrocytes,0,2,0.9787466074442541,0.9427191486513022,1.0
Phip,Astrocytes,0,1,0.24526514321212387,0.6837783862051943,0.9999994879314045
Phip,Granule,0,1,0.25363681343772737,0.8289762683337192,0.9255152080893555
Phip,MLI1,1,3,0.3304674099577296,0.9381654156321118,0.9984074781502098
Phip,Oligodendrocytes,0,2,0.3759389595428885,0.9751106859329097,0.9999999999999817
Phka1,Astrocytes,0,2,0.5460620638079645,0.39277549390397526,0.91041734243099
Phkb,Granule,0,1,0.0006305593234127933,0.308348715094663,0.863071220233294
Phldb1,Oligodendrocytes,0,2,0.679978654286266,0.6663839697622754,0.9978770773537041
Phlpp1,Astrocytes,0,1,0.13836107035507073,0.595734699235959,0.8129054766456105
Phlpp1,Granule,0,1,0.938825247768057,0.829683106831758,0.9999999999998905
Phlpp1,Oligodendrocytes,0,2,0.04562900545413431,0.808024369562412,0.43614117910589223
Phpt1,Granule,0,1,0.14905823378507857,0.7309505340521629,0.9928317225266742
Phpt1,Oligodendrocytes,0,2,0.7106654462525344,0.8576891474676337,1.0
Phrf1,Granule,0,1,0.4165154310875995,0.6868504762707377,0.9999986331594619
Phyh,Astrocytes,0,1,0.6486297599169588,0.4830242031765771,0.9762381192589108
Phyh,Granule,0,1,0.20251348673578085,0.5629111555982651,0.9997716115914842
Phyh,Oligodendrocytes,0,2,0.2575602956062346,0.8239315284964133,0.8945571198728338
Phyhip,Astrocytes,0,1,0.03860086533204478,0.44794421662591066,0.9723081359073802
Phyhip,Granule,0,1,0.8333480196705929,0.6359114858764952,0.8672618216043713
Phyhip,MLI1,1,3,0.08577297606950438,0.26573004796546573,0.7634550281209652
Phyhip,MLI2,1,3,0.1394831881876412,0.3393022577361605,0.8642049824991814
Phyhipl,Astrocytes,0,1,0.33881105159769687,0.9457047293695765,0.9973134283839105
Phyhipl,Bergmann,0,1,0.08661139505746333,0.22743631325457614,0.6390423649071406
Phyhipl,Granule,0,1,0.38905344921199514,0.500797761522149,0.9944319232154099
Phyhipl,MLI1,1,3,0.615519365256308,0.9757374554577722,0.9999999986311002
Phyhipl,Oligodendrocytes,0,2,0.46451260676105066,0.7977875064171307,0.999999998921159
Pi4k2a,Granule,0,1,0.06232758631391901,0.5467157504964415,0.9990986723969555
Pi4ka,Granule,0,1,0.0846482380891435,0.16148211419191205,0.44256500480058325
Pi4ka,MLI1,1,3,0.820248294125555,0.7819299132306581,0.9999999999997643
Pias2,Granule,0,1,0.4291073207100553,0.631671386758929,0.999993977498158
Picalm,Granule,0,1,0.4766088664177087,0.6649322664415458,0.9999996184225449
Picalm,Oligodendrocytes,0,2,0.8504022407180318,0.71904448222571,0.9999123702015111
Pigk,Purkinje,0,1,0.003181084604603099,0.0868987852051828,0.20739278744674425
Pigq,Oligodendrocytes,0,2,0.937243040499999,0.7434588775322597,0.9999997293847134
Pigyl,Granule,0,1,0.012096522780823085,0.34662835535202763,0.8993893981323041
Pik3c2b,Oligodendrocytes,0,2,0.08258390281347326,0.636528961506194,0.9955489700136532
Pik3ca,Granule,0,1,0.8124659583368354,0.8538249312520536,0.999830397153172
Pik3ip1,Astrocytes,0,1,0.432243122569943,0.9245581213118361,0.9999999366356543
Pik3ip1,Granule,0,1,0.33876253871051243,0.9139194906448214,0.9975515536264489
Pik3ip1,Oligodendrocytes,0,2,0.1961335203156618,0.5522711383501724,0.9994335500716951
Pik3r1,Astrocytes,0,1,0.20275473297012825,0.7005248374619819,0.9989695193912395
Pik3r1,Granule,0,1,0.7412949039505965,0.9366231083537258,0.9999999858750593
Pik3r1,Oligodendrocytes,0,2,0.09151132780411558,0.9378296639157799,0.7670574095925667
Pik3r3,Granule,0,1,0.5886668164830852,0.9613261471396704,0.9997367933218011
Pikfyve,Granule,0,1,0.1288431496987751,0.4897050633660859,0.9944553142158041
Pim3,Oligodendrocytes,0,2,0.6343597438430542,0.8607832038745996,0.9999999968745272
Pink1,Astrocytes,0,1,0.404218580283352,0.5719081085629751,0.9781140948607319
Pink1,Granule,0,1,0.351904767936596,0.2421295207192008,0.586317620473562
Pink1,MLI1,1,3,0.5633957132920455,0.8975907099580617,0.9875627061520271
Pink1,MLI2,1,3,0.4581535851416385,0.4469830113626757,0.9161515796829921
Pink1,Oligodendrocytes,0,2,0.6599033522471311,0.9437223928111733,0.9998543760406308
Pip4k2a,Oligodendrocytes,0,2,0.12336648375214458,0.5579753417810578,0.731299710383823
Pip4k2b,Granule,0,1,0.19671199761557254,0.7328637147125072,0.9999999926830857
Pip5k1a,Granule,0,1,0.04905634508184173,0.40453685844449816,0.9628547217601712
Pip5k1b,Granule,0,1,0.5261095940997682,0.8797056449807515,0.9921361602123399
Pip5k1c,Granule,0,1,0.7924294292113179,0.9495963144943074,0.9999999999999865
Pithd1,Granule,0,1,0.8028071637653859,0.6459693148980343,0.9999640262546681
Pithd1,Oligodendrocytes,0,2,0.16903165372405327,0.513872706308976,0.99779706570202
Pitpna,Astrocytes,0,1,0.9055238682004669,0.7417912513719462,0.9999994661652835
Pitpna,Granule,0,1,0.05587248077463082,0.14397976930842116,0.39843642225880166
Pitpna,MLI1,1,3,0.870464285918791,0.6324809777337796,0.9934541969494537
Pitpna,Oligodendrocytes,0,2,0.4275048905208052,0.8968184345088239,0.9999999996792256
Pitpnb,Granule,0,1,0.7780568955748085,0.8861620527363445,0.999999964953767
Pitpnc1,Astrocytes,0,1,0.1984355855142357,0.4340994452433953,0.9724168665377966
Pitpnc1,Astrocytes,0,2,0.381753432501013,1.0,0.9502993366141156
Pitpnc1,Astrocytes,1,2,0.04068689785226389,0.5004292900490671,0.9335068365349813
Pitpnc1,Granule,0,1,0.6124807446309536,0.6026786689602833,0.9997725360602399
Pitpnm1,Granule,0,1,0.33608618281523395,0.9654894770937023,0.8326119391571923
Pitpnm1,MLI1,1,3,0.9553595302703655,0.8413941196693212,0.9999999999999905
Pitpnm1,Purkinje,0,1,0.09355475117749325,0.1739305145812612,0.2402720586620128
Pitpnm2,Granule,0,1,0.4396035137617412,0.6722939938311528,0.9999984599971913
Pitpnm3,MLI1,1,3,0.9754702678640113,0.8531315417834016,0.9999999980818406
Pja1,Astrocytes,0,1,0.30110879408998575,0.4549596125727512,0.9832996195134426
Pja1,Granule,0,1,0.7480269199858167,0.5129106021129144,0.9626228745652121
Pja1,MLI1,1,3,0.7683098164627666,0.8221396943837275,0.9996192414140731
Pja1,MLI2,1,3,0.3271730541800941,0.7659990147946149,0.7345491657730406
Pja2,Astrocytes,0,1,0.0184595786687213,0.1861200091854447,0.495961507588147
Pja2,Granule,0,1,0.23036635815457288,0.16236328359616736,0.38889331655301607
Pja2,MLI1,1,3,0.7619615806285327,0.6574643027404596,0.9991835874268139
Pja2,MLI2,1,3,0.09771674696809214,0.25317466172064507,0.6905197986697673
Pja2,Oligodendrocytes,0,2,0.4311616490645912,0.46962067499517657,0.9897093397962498
Pja2,Purkinje,0,1,0.8168255162815858,0.6609891053119656,0.9898679839898565
Pkd1,Granule,0,1,0.49515534604870937,0.9162652054597122,0.9999999944805783
Pkd2,Oligodendrocytes,0,2,0.5975095849492249,0.8448418458588929,0.9999999978423756
Pkia,Granule,0,1,0.8670433382634429,0.5261901894055612,0.9816598959745697
Pkib,Granule,0,1,0.18496136613149197,0.6087492065102611,0.82438602715807
Pkm,Astrocytes,0,1,0.8996533780784793,0.843440397594277,0.999995464252507
Pkm,Astrocytes,0,2,0.6596483999090083,0.1671697154379378,0.192444258483629
Pkm,Astrocytes,1,2,0.7281703010049436,0.227904944971407,0.3171067248919616
Pkm,Bergmann,0,1,0.5834261570952055,0.6769134055100334,0.9758396029692915
Pkm,Granule,0,1,0.8526111939249079,0.596006780810718,0.9851284819060822
Pkm,MLI1,1,3,0.5185745182032666,0.42832129347838177,0.8820355641830963
Pkm,MLI2,1,3,0.03329639030474384,0.06512478740984558,0.16409311582046615
Pkm,Oligodendrocytes,0,2,0.11615158183695365,0.11189330109589023,0.26925609103349013
Pkm,Purkinje,0,1,0.2249329396490494,0.3387643838365664,0.7504110864964514
Pkn2,Granule,0,1,0.8821965714150851,0.9764440185349441,0.9999999999987511
Pkp4,Astrocytes,0,1,0.08957033144933238,0.49812104509743915,0.9743883617653377
Pkp4,Astrocytes,0,2,0.8604176098058991,0.9744759266956857,0.9999964574353744
Pkp4,Astrocytes,1,2,0.07758564305603702,0.5716026691088404,0.9584354851053912
Pkp4,Granule,0,1,0.2688906320995986,0.5658416571843761,0.9751079456261103
Pkp4,MLI1,1,3,0.08792852786638551,0.3403924308216738,0.2896746825798468
Pkp4,Oligodendrocytes,0,2,0.5097294651779497,0.9860453475150747,0.9996026323634069
Pla2g16,Astrocytes,0,1,0.005624677273911227,0.21710564525732068,0.32894235363547586
Pla2g16,Granule,0,1,0.0001814672173503475,0.3121080570702679,0.8615098605216739
Pla2g16,Oligodendrocytes,0,2,0.2579284331008851,0.6536018345295576,0.40547578070081525
Pla2g7,Astrocytes,0,1,1.013384450242742e-05,2.8071178276736682e-05,9.804848379796437e-07
Pla2g7,Astrocytes,0,2,0.19350790981403412,0.6676437580521,0.4947548838639074
Pla2g7,Astrocytes,1,2,0.01664540733544777,0.00470254062339316,0.00029059182455878473
Pla2g7,Bergmann,0,1,0.448229014936654,0.5312736563683892,0.50264507566237
Pla2g7,Bergmann,0,3,0.801220868340183,0.5289614883554585,0.1777227281429164
Pla2g7,Bergmann,1,3,0.7322343461930987,0.2842341802682895,0.06806378174134385
Pla2g7,Granule,0,1,3.401773681107076e-08,0.00012073715224262349,6.536756839742155e-05
Pla2g7,MLI1,1,3,0.0012599603566869205,0.038094828751192925,0.0934040084126096
Pla2g7,Oligodendrocytes,0,2,0.8910435739562756,0.5909381997816097,0.9961918244524647
Plcb1,Astrocytes,0,1,0.0009604278917443101,0.08859330684997871,0.11324316593533323
Plcb1,Astrocytes,0,2,0.36755250579114995,0.2697664835645036,0.6257409456634094
Plcb1,Astrocytes,1,2,0.0440074707201279,0.7634062456526083,0.3670381112622114
Plcb1,Bergmann,0,1,0.40853174147892957,0.4053504214209508,0.8873494557249938
Plcb1,Granule,0,1,0.04264093812676831,0.22074978971742676,0.5987353631713703
Plcb1,MLI1,1,3,0.7940275215893849,0.8396709319204528,0.99999960391137
Plcb1,MLI2,1,3,0.002012540619166636,0.07036358555677508,0.20782391790550342
Plcb4,Astrocytes,0,1,0.7396887002034767,0.6222939606322355,0.9979764069470803
Plcb4,Astrocytes,0,2,0.8217401807883272,0.7280104730081848,0.9999718665537529
Plcb4,Astrocytes,1,2,0.5898907872796493,0.4352695138260161,0.880854861758983
Plcb4,Granule,0,1,0.8067308919369539,0.6194271527460427,0.7402166121106639
Plcb4,MLI1,1,3,0.5517502310154079,0.9760889804804597,0.9973769025829511
Plcb4,MLI2,1,3,0.963639919031826,0.7215870172058032,0.9919981360549603
Plcb4,Purkinje,0,1,0.6507506678488086,0.708617242317252,0.9958002034311724
Plce1,Astrocytes,0,1,0.8871798512436436,0.8648103182058862,0.9999999999999999
Plce1,Astrocytes,0,2,0.08013302926283855,0.6398768723369731,0.9912604134971474
Plce1,Astrocytes,1,2,0.06018639948281525,0.5362747051606642,0.9734356666254737
Plch2,Granule,0,1,0.7377927769276826,0.9109337013632799,0.999988469498437
Plcl1,Oligodendrocytes,0,2,0.020303129169709545,0.40702399871707395,0.2971396814563935
Plcl2,Granule,0,1,0.606566690030469,0.8209496905214744,1.0
Plcxd2,Granule,0,1,0.4881287458185457,0.9557034194020736,0.9999999979615171
Plcxd3,Granule,0,1,0.9352118395451008,0.9173601231931686,0.9999999994034883
Pld5,Granule,0,1,0.6930042422459517,0.9069806454747811,0.9996966096791329
Plec,Astrocytes,0,2,0.2244517139369485,0.6582232302923805,0.9953487037965751
Plec,Granule,0,1,0.3923381900166193,0.9352279000569603,0.9999226542186289
Plekha1,Granule,0,1,0.6206640610838416,0.9976723718873914,1.0
Plekha1,Oligodendrocytes,0,2,0.10195569781646328,0.7820136616776272,0.9983473698241476
Plekha5,Granule,0,1,0.15642796226100716,0.7061327346335035,0.9744700619717266
Plekha6,Granule,0,1,0.2440695723983703,0.6040528173307806,0.9999465210613898
Plekha7,Astrocytes,0,2,0.1970749550824299,0.9117561151313309,0.997769368611882
Plekhb1,Astrocytes,0,1,0.062128785133734515,0.45711548457120665,0.9576309369105712
Plekhb1,Astrocytes,0,2,0.9421276546646963,0.8831382049117944,0.9999999851196306
